13,86,64
12,78,68
10,83,58
12,78,60
18,82,62
14,83,63
11,82,64
6,86,62
7,80,60
14,78,70
15,77,64
4,82,69
7,85,65
9,79,64
20,82,64
11,77,64
10,85,65
11,84,59
10,83,65
10,80,65
12,78,70
14,80,60
12,83,65
11,84,59
10,83,58
13,82,64
13,82,66
12,83,60
17,83,68
6,82,64
11,77,66
12,78,68
10,74,70
12,85,70
18,86,69
10,78,72
18,82,69
5,78,65
11,82,62
17,83,70
12,83,68
14,80,68
13,79,64
7,85,63
11,82,66
13,82,62
14,85,68
11,86,57
12,83,63
13,82,64
13,84,66
15,84,71
15,82,69
12,80,65
11,82,64
10,80,63
12,87,65
12,80,58
12,85,65
12,87,60
4,84,57
12,83,65
6,84,64
12,83,63
4,84,59
14,90,63
10,85,65
6,75,59
9,79,57
9,88,62
11,88,62
15,75,66
13,84,66
7,87,65
18,84,57
11,82,59
14,80,60
11,84,59
9,77,71
6,88,57
12,87,63
13,77,64
12,83,68
13,82,64
17,78,60
17,83,65
19,90,72
12,80,63
17,85,63
10,85,63
12,85,68
12,80,63
14,83,65
11,82,66
13,82,64
11,75,74
10,83,63
12,80,68
14,90,63
11,84,66
19,80,75
12,78,68
12,83,68
10,87,70
12,80,68
18,75,74
13,82,66
15,82,71
17,83,65
5,80,63
3,80,60
13,77,62
9,86,59
19,83,63
15,82,66
14,83,70
9,82,69
7,80,60
15,84,62
14,80,63
13,84,64
10,76,63
7,90,56
11,79,62
14,87,56
11,84,62
18,79,64
7,85,65
21,85,70
9,88,62
14,78,58
13,82,62
12,78,65
14,80,63
12,83,63
9,84,59
7,76,65
14,80,75
13,82,69
6,84,66
10,90,68
9,82,64
18,75,71
17,80,68
18,79,64
18,84,64
13,86,69
12,78,63
21,78,70
18,84,71
15,82,66
12,80,65
12,76,65
11,82,64
9,88,69
17,85,63
12,78,68
15,86,64
12,80,63
10,83,68
10,87,68
13,86,66
10,78,68
17,85,68
11,82,62
17,85,58
18,75,69
14,83,63
7,80,65
11,79,69
9,75,69
11,82,64
9,82,66
11,88,62
13,77,64
14,85,60
12,85,60
11,82,62
13,86,64
12,78,70
18,82,62
9,77,64
15,84,66
12,85,63
3,80,63
13,77,66
14,87,70
19,78,65
10,83,60
18,84,62
12,78,63
11,79,64
13,77,66
15,86,69
11,86,69
12,80,68
17,80,68
13,88,76
11,86,69
6,88,59
14,83,68
11,84,62
10,80,68
12,85,70
17,76,68
19,90,65
12,78,65
13,82,66
13,82,62
14,80,65
12,80,65
13,86,62
10,78,72
19,76,68
9,82,59
11,79,64
13,77,64
12,85,68
15,84,69
9,86,66
13,82,66
11,86,57
5,87,68
10,78,65
9,86,62
17,80,68
12,83,65
13,77,64
11,79,66
20,86,64
15,84,64
12,83,63
6,86,62
10,83,68
14,76,56
15,79,62
20,82,74
13,84,64
11,79,59
12,78,65
15,75,64
10,80,70
17,76,68
13,84,66
12,76,68
17,78,70
12,83,68
12,78,65
11,79,66
21,78,68
12,74,68
10,76,68
15,82,71
3,83,70
13,75,69
19,76,75
15,82,69
10,87,65
15,82,64
19,78,72
14,78,68
11,82,66
13,84,59
18,77,64
15,77,64
18,79,66
10,78,70
15,86,74
12,78,68
12,85,65
14,78,72
21,80,63
13,82,62
13,84,64
12,80,58
17,83,63
15,79,69
12,85,63
15,79,64
14,85,65
18,82,66
15,86,66
13,86,59
13,82,62
13,77,64
5,85,63
9,79,66
20,73,71
14,80,70
13,84,66
12,87,60
10,87,68
19,76,68
15,79,64
10,87,60
15,79,59
7,78,65
10,80,65
15,79,71
11,82,66
18,82,74
19,78,68
17,76,68
19,74,65
15,77,71
11,79,71
9,82,62
20,77,69
20,75,71
15,77,74
18,75,74
20,82,71
15,79,71
15,82,74
17,83,65
18,77,71
21,83,68
19,74,70
18,82,66
17,85,65
12,78,65
