109,77,52
104,82,54
102,79,50
105,87,56
105,78,60
104,73,62
102,82,59
103,80,53
107,83,53
107,80,56
106,75,52
101,80,51
101,87,56
107,78,58
105,74,49
105,76,56
107,80,56
103,83,56
106,77,57
102,79,57
102,77,52
109,77,54
103,85,60
112,78,53
106,77,50
109,79,64
107,83,56
107,83,49
102,82,54
105,76,56
103,80,51
100,75,62
105,83,56
101,83,56
104,77,54
104,82,59
103,78,60
103,76,60
107,80,56
105,80,65
105,71,60
105,69,56
107,78,56
97,77,54
105,80,58
105,78,56
104,82,62
106,73,54
100,88,57
103,78,58
101,78,56
105,74,58
106,79,50
109,79,54
103,78,56
107,80,63
104,77,59
106,75,57
106,82,57
103,83,60
103,74,56
104,82,62
100,84,64
104,79,54
105,78,53
110,80,51
106,75,57
106,77,50
105,80,56
104,82,52
104,70,59
104,79,52
103,76,53
104,79,52
105,74,56
105,80,58
103,80,58
97,84,57
104,86,57
103,78,53
105,78,60
106,82,52
106,77,62
103,80,58
105,74,63
104,77,52
100,88,54
107,85,51
105,78,53
105,78,63
104,77,59
105,78,56
105,80,63
104,79,57
109,77,54
97,82,57
101,80,60
101,80,56
101,74,58
105,80,58
101,78,58
103,80,56
103,78,60
106,79,64
102,77,59
107,83,60
109,84,57
109,79,59
106,82,62
110,83,58
103,78,60
105,80,53
103,80,60
107,76,58
101,74,58
102,75,52
103,87,58
101,76,53
109,79,52
111,73,54
104,79,54
106,86,54
109,75,50
107,80,60
101,78,56
103,83,53
106,79,59
101,80,56
106,79,59
111,75,57
106,79,52
112,85,51
105,78,56
106,82,54
103,74,53
97,75,47
102,84,50
100,77,57
103,74,53
105,78,51
105,83,56
107,78,56
104,73,54
106,75,59
101,78,58
106,88,54
101,80,56
105,80,60
112,76,63
105,80,60
98,78,58
109,79,57
110,76,58
102,82,62
104,84,54
104,79,57
103,80,56
104,79,57
103,78,60
102,79,59
102,84,59
101,80,60
106,75,59
101,80,56
110,74,56
96,80,58
103,83,63
106,79,62
106,77,62
102,82,59
101,74,60
106,82,54
101,83,56
104,79,52
102,82,54
107,83,56
105,76,46
103,76,53
101,78,56
103,76,56
95,86,54
110,78,60
102,77,47
102,75,52
104,75,59
107,78,51
101,85,58
102,82,52
107,76,53
106,84,57
102,82,59
110,80,49
104,77,59
106,75,54
103,83,46
110,76,58
103,78,58
102,77,54
106,77,59
100,82,59
107,80,58
111,79,57
105,78,56
109,77,64
101,80,60
106,82,54
102,77,52
102,75,59
103,80,58
103,83,56
103,83,49
104,77,57
104,79,59
104,84,64
109,82,59
103,78,58
104,79,57
107,76,58
105,78,58
102,77,54
105,78,56
103,78,53
107,74,60
105,80,51
104,79,54
103,80,53
103,87,63
103,76,58
106,84,66
106,84,50
104,82,57
107,78,56
105,80,56
96,78,58
109,86,54
105,80,51
103,80,60
100,77,59
104,79,54
100,82,50
104,75,52
97,86,52
106,77,59
101,76,56
107,80,53
104,77,52
104,82,57
101,76,60
106,82,57
113,77,57
104,82,52
102,75,62
105,83,63
107,80,60
101,78,53
106,77,64
111,75,62
113,77,54
103,83,51
101,76,60
104,77,54
105,80,60
106,77,59
109,82,54
102,82,54
98,78,56
104,79,57
102,82,57
105,85,60
102,82,57
101,76,58
106,79,57
105,78,60
103,83,56
111,82,54
101,78,53
102,75,52
109,77,57
104,79,59
107,80,56
104,82,54
106,82,54
107,78,58
101,83,56
102,79,57
104,79,54
106,79,54
104,79,54
103,78,53
104,79,57
107,80,51
102,75,52
109,77,50
104,77,54
106,82,54
106,73,57
104,82,54
102,82,52
103,80,58
102,79,47
105,78,56
102,82,59
110,80,60
106,82,62
104,75,59
100,77,54
104,77,62
104,79,54
107,76,53
105,76,68
105,74,58
106,79,54
109,75,59
105,80,56
102,77,59
106,77,62
102,82,64
101,83,58
110,83,63
105,78,58
102,84,54
105,83,63
105,83,56
105,90,60
110,74,58
103,83,58
107,78,56
111,79,54
100,77,59
106,75,52
107,74,53
105,80,56
97,79,52
103,80,58
104,75,54
102,79,57
104,86,54
103,76,53
100,82,52
106,82,52
110,83,56
110,87,53
105,85,53
107,78,58
110,83,56
105,78,60
103,83,56
105,83,51
104,73,57
103,80,53
105,83,53
102,82,54
109,73,54
105,80,56
98,80,60
106,79,52
101,78,58
109,84,59
106,75,54
101,83,58
107,78,56
106,73,54
105,83,63
102,82,59
106,77,52
104,75,59
111,79,57
98,76,58
102,75,50
109,79,57
104,82,57
102,79,59
101,76,58
104,79,59
104,79,59
106,79,50
103,76,56
109,77,59
109,79,59
109,79,62
106,79,54
104,82,54
103,76,51
103,83,56
102,79,57
107,83,58
107,78,58
107,78,53
103,80,56
103,74,56
109,82,54
101,76,53
104,77,54
105,80,51
104,79,50
101,74,53
103,76,60
104,73,59
102,77,54
109,84,57
107,78,53
103,83,46
109,79,50
103,74,58
104,79,52
106,82,54
109,73,59
104,75,57
103,83,53
101,76,56
103,78,53
106,77,59
106,73,62
105,78,60
109,77,59
106,79,57
102,79,64
111,77,59
105,78,58
107,80,56
110,78,56
105,85,56
102,82,57
103,80,60
103,80,56
107,85,56
106,77,57
106,77,64
110,78,58
104,86,57
105,80,51
102,82,59
104,75,54
105,80,58
104,79,59
101,74,60
107,74,49
100,77,54
105,76,51
102,82,54
98,76,49
107,78,56
106,77,54
104,82,52
106,84,52
100,82,52
104,79,52
107,78,53
104,79,54
110,76,56
109,86,59
103,76,56
103,76,58
98,83,58
106,79,54
103,78,56
102,82,54
106,79,54
103,85,56
106,82,54
105,83,53
101,78,63
101,76,56
112,87,60
102,79,54
101,80,58
110,76,56
98,78,58
105,76,56
110,80,60
111,79,57
106,77,62
111,82,62
96,80,53
103,80,63
106,79,66
103,76,56
103,80,63
105,83,63
104,77,57
101,76,58
110,80,58
112,80,65
109,82,59
105,78,58
106,75,59
104,84,64
111,84,50
102,82,62
103,76,56
107,76,53
101,78,53
107,83,53
103,76,49
105,78,56
101,80,58
105,83,53
107,80,49
104,79,52
102,82,54
107,74,60
105,74,58
104,84,57
103,76,58
103,78,56
107,80,58
107,90,58
105,76,58
102,77,50
103,76,56
102,75,57
101,80,49
105,74,56
98,78,51
105,83,60
105,76,58
100,79,57
100,84,54
103,83,58
100,77,62
105,76,56
104,77,59
102,77,52
109,77,57
103,80,51
107,78,56
102,79,59
107,80,60
101,74,58
105,80,63
104,79,64
105,78,56
111,82,57
107,80,63
103,71,58
104,73,62
101,80,60
109,79,64
100,86,64
106,82,57
105,78,63
102,82,57
100,79,52
105,85,60
105,76,58
102,77,59
98,80,53
103,78,56
106,82,57
105,83,53
103,76,53
110,78,58
105,76,58
103,80,53
105,78,56
106,79,52
103,76,63
106,82,52
103,85,53
112,78,60
105,74,56
101,83,56
102,84,57
102,77,59
102,79,54
104,82,54
106,79,54
104,77,57
98,80,53
104,79,54
105,80,60
110,76,65
107,80,56
104,79,52
105,74,56
104,79,62
100,77,59
104,79,57
102,79,59
101,80,63
105,76,56
112,80,58
107,74,56
101,83,56
102,79,59
102,77,62
102,79,62
102,73,62
110,80,53
106,86,57
101,80,58
106,75,59
100,82,57
103,78,51
107,76,56
101,78,49
98,78,53
107,78,53
102,77,54
104,86,52
107,83,56
110,80,49
109,84,57
104,79,54
102,82,54
103,80,58
102,79,62
103,80,53
103,80,53
102,84,57
109,79,59
104,79,57
100,79,62
105,83,58
102,88,59
104,79,59
105,80,51
101,78,49
106,82,59
104,86,52
105,83,58
106,84,57
104,82,57
109,79,59
106,79,57
109,82,57
103,85,56
105,74,63
106,82,54
106,82,59
103,83,53
106,79,54
103,85,58
105,87,58
105,85,60
101,80,56
102,84,59
105,78,60
103,83,58
104,75,59
101,80,56
102,77,59
104,77,57
