21,96,34
22,91,43
27,95,47
19,90,41
26,87,49
22,91,40
25,88,47
23,92,44
20,88,40
21,85,41
22,86,45
18,86,43
26,92,41
23,90,39
25,84,45
22,93,38
25,95,45
25,91,45
26,90,41
26,85,37
25,93,45
22,91,43
23,90,39
25,91,40
23,90,46
27,84,52
25,91,43
26,92,41
31,95,45
18,86,45
20,86,38
22,86,45
22,95,35
22,98,38
28,90,46
27,82,40
26,92,41
23,94,39
19,96,41
25,86,43
22,86,40
23,94,37
25,93,38
18,93,35
27,91,40
25,93,40
26,92,34
23,92,44
22,88,40
30,83,41
21,92,39
21,96,39
21,85,44
26,90,39
29,88,43
26,90,49
21,92,41
28,99,39
27,88,47
21,87,46
19,90,41
22,91,40
25,93,43
27,91,43
32,90,46
19,87,44
23,92,44
29,93,38
20,86,43
28,87,49
28,90,46
26,90,49
22,91,38
26,92,44
26,90,41
25,88,43
19,90,46
26,92,39
18,91,45
32,87,44
22,93,40
26,94,46
22,88,35
22,91,38
21,87,39
20,88,40
28,87,46
27,95,38
27,86,43
25,91,40
20,93,40
20,88,38
21,85,39
28,85,44
22,86,31
23,90,39
19,94,39
21,92,39
25,86,40
21,94,41
20,88,38
25,91,40
23,87,39
27,88,45
21,90,39
31,93,38
20,98,45
28,92,44
21,92,44
23,87,41
20,98,38
26,92,41
29,91,45
25,88,38
25,93,40
21,92,37
23,87,46
21,90,49
22,91,38
25,91,38
26,90,44
21,92,44
27,88,47
23,83,49
22,91,43
22,93,35
27,91,45
27,86,43
26,90,49
22,91,38
25,95,47
17,85,44
23,90,41
23,90,46
25,95,40
25,91,40
20,93,40
25,88,38
22,93,43
25,93,38
21,92,39
23,92,37
25,91,43
21,87,39
26,94,41
22,95,40
22,91,35
23,90,39
27,91,40
29,86,47
19,96,34
23,94,41
21,87,44
23,94,49
23,85,46
22,91,38
26,92,34
23,90,46
25,88,38
23,87,37
19,90,44
26,90,44
25,91,40
21,85,39
29,88,43
25,91,40
21,94,39
28,92,41
17,92,41
27,86,45
20,82,50
21,90,39
21,87,46
20,95,40
25,88,40
27,86,45
18,91,45
18,91,45
25,91,47
23,92,41
25,91,40
26,90,44
21,87,46
23,94,37
25,88,47
25,82,50
20,93,43
22,88,40
25,88,35
22,91,40
25,95,43
22,93,43
21,90,37
22,88,40
20,93,40
26,90,44
25,91,33
25,88,43
23,94,37
22,88,33
27,93,38
29,86,40
23,90,44
22,86,43
22,88,45
25,82,43
23,85,37
27,86,43
23,85,39
23,90,37
27,88,47
19,94,39
27,91,47
19,96,39
23,87,44
26,90,41
25,91,43
28,87,44
23,87,41
23,90,41
22,86,45
28,96,39
19,94,37
18,84,38
23,90,37
23,94,49
21,92,44
30,90,41
18,93,45
29,86,57
23,85,44
22,88,40
25,91,38
22,93,43
27,88,43
27,86,40
22,91,45
27,91,54
27,88,40
21,90,37
19,90,41
25,86,38
25,95,35
22,88,35
21,90,41
23,94,41
23,90,41
19,90,37
25,88,45
30,92,41
25,95,33
28,90,41
30,92,41
28,87,46
22,91,35
21,94,37
25,86,40
22,86,43
26,87,49
22,91,38
27,93,40
22,91,38
23,94,46
21,87,44
20,93,35
23,92,39
28,83,44
25,88,40
29,86,40
21,90,41
25,95,40
22,93,40
21,85,44
28,85,53
19,87,39
26,90,41
23,92,44
26,90,41
23,90,49
22,88,40
18,91,45
20,88,43
21,94,46
26,90,39
29,91,45
21,90,44
22,86,43
27,86,38
22,86,45
23,90,44
26,87,51
23,92,41
28,90,41
18,91,38
25,88,38
27,91,43
26,90,44
20,91,45
25,88,38
26,90,41
28,90,34
22,86,43
21,83,39
22,91,43
21,92,39
28,90,37
29,88,45
27,93,38
22,93,38
20,91,38
27,88,38
21,90,41
20,93,43
23,94,39
21,92,44
22,91,50
26,80,44
17,90,39
23,96,34
18,93,38
27,84,43
28,85,41
19,92,44
27,93,45
21,87,41
28,90,51
22,82,40
22,88,43
30,92,41
27,91,43
21,85,46
28,85,51
25,88,43
22,91,43
26,83,41
25,82,50
27,86,52
23,83,46
21,96,46
25,93,40
23,90,41
27,91,45
28,94,46
26,90,46
26,92,41
17,90,41
23,90,44
23,87,44
26,90,39
26,92,37
22,88,43
23,85,37
28,90,39
21,87,37
27,88,38
23,96,41
27,86,43
20,93,40
19,94,39
25,88,38
26,85,41
28,90,41
23,94,39
22,91,40
19,96,41
20,95,40
26,90,41
22,95,43
23,92,39
23,90,41
19,90,37
23,83,41
21,83,39
19,92,41
26,92,46
22,95,45
28,90,44
21,96,51
22,88,43
21,92,39
25,91,43
29,93,50
23,92,46
22,91,43
26,94,46
21,87,39
25,91,40
26,90,39
31,95,40
19,85,41
28,87,51
20,86,38
23,92,39
29,88,45
22,91,45
21,87,39
23,92,41
25,86,43
25,91,40
27,95,45
29,86,40
21,87,46
22,88,40
31,88,43
25,91,38
27,84,45
22,93,33
20,95,38
22,84,40
20,93,40
26,90,41
23,90,39
23,90,34
23,94,41
27,95,35
20,91,35
21,90,41
25,91,33
25,95,35
27,88,43
23,87,41
25,91,40
20,86,43
26,90,39
26,87,49
21,94,39
30,85,44
26,85,39
23,83,39
26,90,41
22,86,40
25,95,38
28,90,39
19,90,44
23,94,41
23,92,46
25,93,45
23,87,39
19,87,34
21,85,41
26,96,41
26,96,41
23,90,46
26,90,49
20,86,45
22,88,38
23,90,41
23,80,41
25,93,47
25,93,40
22,88,47
23,90,44
25,88,40
27,91,40
25,95,38
25,93,35
18,93,47
28,87,46
22,86,40
25,91,43
29,86,43
22,91,40
23,92,37
25,88,43
34,93,43
23,90,41
25,93,35
20,86,33
21,92,39
19,87,41
28,92,41
23,96,44
15,91,33
22,86,40
23,87,39
25,91,43
25,93,47
21,94,41
21,92,41
25,91,45
25,88,43
20,95,43
25,93,45
26,90,49
30,87,49
25,86,40
22,91,45
19,94,44
28,87,44
22,88,45
25,88,45
21,101,46
26,92,41
26,85,44
19,87,46
28,92,44
28,94,46
21,90,44
17,92,39
17,85,49
26,83,46
20,91,45
26,90,44
19,92,41
29,91,47
23,90,46
23,94,41
28,94,44
28,92,39
30,92,41
22,88,43
23,92,41
22,93,38
21,94,44
25,84,38
19,92,44
21,94,37
26,90,49
23,92,39
23,96,37
23,87,44
23,90,34
27,95,38
21,96,37
22,93,40
26,94,44
23,87,39
27,95,47
25,95,43
22,91,38
26,90,46
27,88,45
22,86,35
26,92,51
22,91,40
25,88,50
25,88,47
20,93,45
28,94,39
18,88,38
23,90,41
23,90,41
20,88,35
28,94,44
22,91,45
23,92,41
22,91,45
28,85,49
23,94,41
20,91,40
30,94,41
25,88,43
25,88,45
25,93,43
27,86,45
25,93,40
26,90,41
23,85,44
22,93,43
27,88,43
23,94,41
25,91,40
27,91,43
20,93,43
27,95,38
22,86,33
22,88,45
25,93,43
22,93,35
25,91,43
22,91,47
17,94,34
27,88,40
20,88,43
23,94,41
27,93,43
18,95,35
25,86,40
19,90,44
20,91,38
28,94,44
22,93,45
27,88,45
20,91,40
25,93,40
26,90,39
23,85,44
23,85,44
23,94,34
25,95,40
25,84,45
22,93,45
27,88,40
23,99,41
20,88,43
28,87,41
18,86,45
22,84,40
22,91,45
23,90,41
28,92,44
22,86,43
26,92,44
