121,42,70
118,38,69
120,38,71
122,38,74
123,30,72
120,41,76
122,41,78
122,41,76
123,33,77
121,42,72
121,42,75
125,38,71
118,41,69
125,36,76
121,35,70
122,38,71
125,45,69
119,42,80
122,36,71
118,47,74
117,39,72
127,41,71
125,38,69
120,41,76
119,42,72
126,42,63
122,41,76
120,43,66
125,38,74
128,42,68
114,37,70
122,38,71
119,44,68
120,41,76
120,41,74
118,36,71
121,46,63
115,45,74
126,37,65
120,41,74
125,31,64
122,43,66
120,41,64
118,43,71
117,39,70
118,43,69
122,41,69
119,42,70
121,42,72
117,44,75
114,39,75
120,36,69
122,41,74
125,43,74
127,43,69
123,42,77
122,36,71
120,41,74
120,43,76
120,36,69
118,38,76
126,39,72
119,37,68
119,44,68
119,39,77
118,43,74
121,39,72
125,43,69
123,39,65
125,41,66
123,42,75
120,41,66
118,38,69
125,43,66
123,44,70
121,44,65
121,39,70
123,37,70
122,45,62
126,42,70
122,45,64
115,43,71
122,38,66
118,43,71
128,44,68
115,41,69
121,42,68
123,42,65
118,36,66
117,44,70
121,44,65
122,45,74
123,39,77
122,43,66
123,44,72
122,43,71
118,36,71
119,46,70
125,36,66
125,38,74
122,41,76
120,38,69
126,35,72
119,39,75
118,41,62
120,43,71
118,38,64
118,38,71
127,38,78
126,42,72
123,42,72
122,38,76
122,38,74
123,39,70
123,42,75
123,42,70
123,39,77
123,33,70
121,42,80
123,35,75
123,44,72
118,45,69
113,43,74
119,44,72
118,41,76
122,41,66
121,37,75
122,38,76
118,45,66
120,36,66
117,42,63
125,43,74
127,41,69
127,38,69
123,35,77
122,38,71
120,41,69
121,42,70
122,41,69
123,42,68
129,45,78
122,43,71
121,39,68
120,45,71
118,43,66
125,38,69
121,35,75
128,49,70
120,31,69
114,39,65
122,41,69
121,35,70
121,42,70
119,39,77
115,50,71
121,39,77
125,36,69
125,36,66
118,41,66
122,45,71
117,39,72
117,42,68
123,42,70
127,45,66
119,42,75
120,36,78
121,42,72
120,45,76
120,45,74
123,35,68
129,36,66
120,45,76
120,41,74
129,43,74
117,44,72
126,42,82
125,47,71
120,41,71
118,45,74
121,39,75
117,44,72
119,39,70
125,47,74
127,43,66
118,41,64
121,39,75
122,38,69
126,44,68
122,38,69
118,41,74
122,36,64
117,39,75
119,39,65
120,47,69
115,38,69
125,36,69
120,45,74
121,39,68
122,43,66
120,45,69
122,41,69
121,42,70
115,45,71
121,42,68
121,42,65
120,41,69
120,45,71
125,43,76
122,45,71
117,39,68
125,36,71
126,39,75
123,42,68
120,38,69
120,43,69
112,39,75
114,39,68
123,49,68
123,39,65
126,44,72
121,37,75
120,45,76
123,44,70
122,41,69
120,41,74
123,42,72
117,39,75
120,38,71
122,41,74
126,37,77
127,38,78
121,42,72
120,41,66
119,44,75
120,43,69
112,44,72
126,44,70
121,44,70
115,47,66
122,41,66
123,37,75
126,37,70
118,50,69
125,47,69
117,37,70
123,39,72
122,43,69
123,46,70
125,43,66
117,42,77
120,41,69
121,37,70
126,39,63
127,41,59
122,38,64
125,38,74
118,43,66
121,42,70
119,44,68
123,37,68
115,41,74
125,36,71
127,41,74
121,44,65
120,41,69
125,31,69
120,36,74
126,44,75
122,41,74
122,38,78
118,43,69
114,39,75
126,37,68
118,47,76
122,41,66
118,47,71
123,37,72
122,38,76
126,44,68
125,41,69
121,37,72
119,39,75
117,44,72
117,44,70
119,42,72
119,37,70
119,30,65
127,38,71
123,37,68
123,39,65
120,43,69
123,37,65
122,38,76
122,36,64
123,44,68
118,43,74
122,38,74
120,41,71
121,42,68
120,45,74
117,42,70
115,45,69
117,39,68
118,41,69
122,43,66
122,41,71
122,43,69
121,39,65
119,39,75
123,37,68
125,43,69
126,42,68
115,41,69
119,37,70
122,41,71
117,39,75
120,43,64
119,42,72
122,41,71
120,43,71
117,49,80
123,44,70
121,42,68
118,38,74
120,45,71
125,41,74
123,44,77
118,41,74
121,33,70
120,41,74
118,43,71
119,46,65
122,41,71
126,35,75
126,39,68
117,44,72
120,43,71
121,42,72
121,39,70
125,38,74
119,39,72
131,43,62
119,39,72
123,46,75
123,39,68
119,44,70
122,41,66
122,41,69
125,36,76
119,39,72
118,45,69
119,42,68
120,41,69
123,37,65
123,44,77
118,43,66
120,45,66
119,44,72
123,39,70
123,46,72
119,42,70
120,41,69
123,44,63
122,45,66
126,42,68
120,38,69
125,45,66
126,42,72
125,38,64
127,34,64
