43,-14,71
46,-2,75
40,-5,76
40,-5,71
44,-8,68
48,-4,70
44,-8,70
52,-7,76
40,-7,71
48,-11,77
45,-5,74
44,-6,72
37,-11,70
43,-7,69
42,-2,70
47,0,71
47,0,76
46,-2,75
50,-5,76
46,-2,75
35,-8,75
47,-10,78
42,-4,72
40,-5,69
37,-11,70
45,-3,76
44,-11,70
44,-8,70
38,-12,71
34,-3,66
46,-6,72
42,-2,60
43,-3,66
42,-4,77
43,-7,71
37,-11,68
43,-5,71
42,-4,72
46,-2,70
43,-10,76
44,-8,68
38,-5,71
43,-3,69
42,-6,68
45,-7,74
45,-5,74
50,-10,64
46,-4,70
50,-7,62
45,-7,76
42,-6,77
46,-6,72
48,-6,68
46,-4,77
40,-7,74
50,0,76
42,-6,70
46,-11,72
45,-10,74
44,-6,70
47,-7,74
43,-12,71
42,1,75
44,-4,75
42,-2,75
42,-6,75
39,-11,75
44,-4,70
43,-5,69
43,-5,69
38,-5,71
42,-2,75
46,-2,65
44,-2,65
43,-3,69
39,-4,70
37,-6,68
48,-6,72
42,-8,65
46,3,72
39,-4,70
44,-6,70
44,-8,75
43,-12,74
40,-3,59
48,-2,60
46,-8,68
38,-5,78
44,-6,75
42,-8,60
36,-10,69
44,-4,70
39,-4,70
42,-2,70
51,-4,65
44,1,63
45,0,66
38,-5,69
43,-5,69
40,-3,71
45,-7,69
43,-5,69
42,-11,68
46,-6,72
47,-3,69
51,-2,72
50,-7,66
46,-11,77
38,-7,71
42,-4,75
44,-8,75
45,-10,74
42,-6,72
45,-3,81
46,-8,70
43,0,76
40,-3,74
42,-13,72
40,-7,74
44,-6,75
46,-6,68
45,-5,74
42,-8,75
46,-6,68
47,-5,74
51,-6,80
48,-4,72
45,-5,69
48,-4,68
50,-5,71
47,0,64
42,-4,68
44,-6,72
40,-7,69
47,-14,71
40,-12,69
46,-8,65
44,-4,65
45,-3,66
44,-6,68
46,-8,63
43,0,69
43,-7,64
50,-10,71
38,-12,71
51,3,70
46,-4,68
48,-6,70
47,2,64
44,-8,68
40,-12,71
45,-12,71
43,-3,64
47,0,62
45,-7,74
44,-13,75
44,-6,75
45,-3,66
43,-7,71
46,-6,75
42,-8,72
42,-8,72
46,-6,68
42,-8,72
45,-5,74
45,0,74
40,-3,69
43,-7,74
46,-8,70
43,-10,76
39,-13,70
43,4,76
40,-5,71
40,0,71
44,-2,77
43,-10,69
43,-5,74
43,-7,69
44,1,72
42,-6,80
43,-5,78
45,-7,74
46,-2,72
44,-6,75
40,-14,71
50,2,69
42,-4,65
44,-6,75
47,-3,69
47,-10,64
42,-11,72
44,-6,65
39,-6,68
43,-5,71
42,-6,65
46,-6,72
44,-4,65
43,-12,74
50,0,69
42,-13,68
50,-10,66
44,-6,72
50,0,64
40,-7,71
50,-10,66
42,-4,70
43,0,74
46,-4,65
42,-2,65
42,-13,70
43,-7,76
51,-6,77
44,-6,70
44,-6,70
46,-6,75
40,0,71
45,-12,66
43,-10,76
53,-2,70
44,-6,68
46,-4,75
40,-7,76
43,-5,66
39,-8,75
48,-4,75
42,-6,75
44,-8,77
44,-8,72
37,-8,75
44,-6,70
42,-6,75
43,-10,76
44,-6,72
43,-10,74
46,-6,70
47,-5,74
48,-13,68
44,-6,63
42,-6,65
54,-10,64
43,-7,69
45,-7,74
42,-4,68
39,-6,72
39,-6,72
44,-6,70
44,-6,68
45,-7,74
46,-4,75
42,-4,72
39,-6,65
46,-6,70
40,-5,74
43,-7,64
43,-5,69
43,-5,69
44,-13,72
43,-7,69
45,-7,69
48,-11,68
42,-8,72
44,-6,75
45,-10,74
47,-5,66
42,-6,72
40,-5,76
47,-10,69
46,-11,72
45,0,66
43,-5,71
47,-7,71
43,-7,76
40,-12,78
44,-6,65
50,-3,69
47,0,71
43,-14,71
43,-10,69
53,-6,77
35,-4,72
42,-4,77
43,-5,71
40,-7,71
47,-7,71
47,-5,71
42,-4,70
42,-6,70
45,-5,69
44,-13,72
44,1,65
44,-6,72
42,-4,72
46,-8,68
44,-6,68
42,-8,70
39,-6,65
50,-7,66
43,-10,71
46,-8,70
42,-2,68
42,-2,68
40,-3,66
40,-7,66
42,-11,65
43,-12,71
46,-2,70
44,-2,70
40,-5,66
45,-10,69
42,-6,63
45,-10,64
50,-5,71
42,-4,72
45,-10,76
42,-2,72
37,-11,70
43,-5,71
51,-4,72
43,-12,64
46,-15,70
51,-4,70
52,-12,74
40,-5,69
46,-11,70
44,-8,70
50,-5,74
44,-6,70
43,-7,66
50,-7,76
45,-12,74
52,-10,74
42,-6,65
45,-5,76
43,-5,78
47,-5,71
46,-2,70
46,-6,75
47,0,69
39,-6,70
47,-10,76
45,-5,74
45,-14,71
43,-5,66
42,-11,70
44,-6,80
48,-8,77
39,1,63
39,-4,70
42,-4,65
45,-3,66
37,-11,68
43,-10,66
42,-2,68
44,-4,72
44,-6,65
44,-4,68
42,-6,70
43,2,69
37,-11,70
37,-4,65
40,-3,74
45,-10,69
38,-3,71
45,0,69
42,-6,72
43,-5,71
38,-7,66
42,-11,68
42,-4,68
44,1,65
42,-6,72
44,-6,70
39,-11,65
43,-5,76
51,-6,72
43,-5,74
45,-7,69
39,-8,75
47,-12,69
48,-4,72
47,-7,71
44,-4,77
46,-11,80
44,-6,72
44,-4,75
44,-6,70
44,-2,75
38,-7,76
44,-6,72
39,-4,77
42,-6,72
47,-5,71
43,-12,81
40,-10,78
48,-8,70
37,-6,75
40,-7,69
44,-11,77
45,-7,59
44,-4,68
43,-3,66
40,-10,64
44,-11,72
43,-5,64
47,-10,66
48,-2,72
43,2,64
44,-8,68
44,-11,75
43,-5,71
45,-10,69
47,-7,69
39,-4,65
43,-5,71
50,-3,66
39,-4,70
47,-3,71
46,-6,68
43,-5,74
47,0,69
40,-3,74
45,-5,66
45,0,69
43,-10,74
42,-6,77
43,0,71
47,-5,74
44,-8,77
45,-7,71
44,-2,75
42,-6,72
43,0,74
36,-7,74
46,-8,72
40,-12,74
40,-5,69
45,-5,71
36,0,74
42,-4,72
45,-5,74
44,-2,68
44,-4,68
46,-4,77
40,-5,74
47,-7,81
43,-10,78
43,-10,76
47,0,69
44,-6,75
44,-2,75
