-628.000000,330.000000,15168.000000,-87.000000,-34.000000,-74.000000,13.000000,86.000000,64.000000, -58429532, -58429531
-532.000000,304.000000,15242.000000,-84.000000,-51.000000,-71.000000,12.000000,78.000000,68.000000, -58429520, -58429520
-476.000000,314.000000,15330.000000,-64.000000,-69.000000,-86.000000,10.000000,83.000000,58.000000, -58429509, -58429508
-480.000000,316.000000,15346.000000,-61.000000,-77.000000,-111.000000,12.000000,78.000000,60.000000, -58429497, -58429497
-482.000000,254.000000,15396.000000,-63.000000,-91.000000,-126.000000,18.000000,82.000000,62.000000, -58429486, -58429485
-562.000000,-4.000000,15514.000000,-54.000000,-120.000000,-111.000000,14.000000,83.000000,63.000000, -58429472, -58429472
-448.000000,24.000000,15668.000000,-59.000000,-122.000000,-82.000000,11.000000,82.000000,64.000000, -58429461, -58429460
-520.000000,-16.000000,15732.000000,-72.000000,-112.000000,-57.000000,6.000000,86.000000,62.000000, -58429449, -58429448
-456.000000,-36.000000,15790.000000,-71.000000,-95.000000,-35.000000,7.000000,80.000000,60.000000, -58429438, -58429437
-398.000000,-6.000000,15766.000000,-37.000000,-80.000000,-31.000000,14.000000,78.000000,70.000000, -58429426, -58429426
-398.000000,90.000000,15842.000000,-29.000000,-52.000000,-30.000000,15.000000,77.000000,64.000000, -58429413, -58429412
-442.000000,-18.000000,15724.000000,-52.000000,-44.000000,-25.000000,4.000000,82.000000,69.000000, -58429401, -58429400
-394.000000,-40.000000,15556.000000,-47.000000,-43.000000,0.000000,7.000000,85.000000,65.000000, -58429390, -58429389
-402.000000,-42.000000,15570.000000,1.000000,-51.000000,22.000000,9.000000,79.000000,64.000000, -58429378, -58429378
-312.000000,4.000000,15760.000000,35.000000,-63.000000,41.000000,20.000000,82.000000,64.000000, -58429367, -58429366
-156.000000,130.000000,15986.000000,-6.000000,-37.000000,72.000000,11.000000,77.000000,64.000000, -58429355, -58429355
-176.000000,182.000000,15856.000000,-83.000000,47.000000,97.000000,10.000000,85.000000,65.000000, -58429342, -58429341
-282.000000,138.000000,15712.000000,-46.000000,72.000000,103.000000,11.000000,84.000000,59.000000, -58429331, -58429330
-334.000000,126.000000,15556.000000,6.000000,80.000000,110.000000,10.000000,83.000000,65.000000, -58429319, -58429318
-284.000000,266.000000,15590.000000,57.000000,81.000000,101.000000,10.000000,80.000000,65.000000, -58429307, -58429307
-298.000000,350.000000,15560.000000,33.000000,81.000000,86.000000,12.000000,78.000000,70.000000, -58429296, -58429295
-592.000000,284.000000,15458.000000,-123.000000,63.000000,66.000000,14.000000,80.000000,60.000000, -58429282, -58429282
-656.000000,282.000000,15268.000000,-135.000000,48.000000,67.000000,12.000000,83.000000,65.000000, -58429271, -58429270
-650.000000,296.000000,15200.000000,-81.000000,28.000000,61.000000,11.000000,84.000000,59.000000, -58429259, -58429259
-640.000000,256.000000,15218.000000,-6.000000,10.000000,62.000000,10.000000,83.000000,58.000000, -58429248, -58429247
-624.000000,358.000000,15294.000000,43.000000,-4.000000,62.000000,13.000000,82.000000,64.000000, -58429237, -58429236
-514.000000,494.000000,15304.000000,0.000000,-25.000000,73.000000,13.000000,82.000000,66.000000, -58429223, -58429222
-534.000000,496.000000,15348.000000,-35.000000,-34.000000,75.000000,12.000000,83.000000,60.000000, -58429211, -58429211
-634.000000,610.000000,15456.000000,-49.000000,-48.000000,62.000000,17.000000,83.000000,68.000000, -58429200, -58429199
-574.000000,574.000000,15544.000000,-51.000000,-49.000000,27.000000,6.000000,82.000000,64.000000, -58429188, -58429188
-522.000000,612.000000,15578.000000,-52.000000,-48.000000,-7.000000,11.000000,77.000000,66.000000, -58429177, -58429176
-524.000000,514.000000,15692.000000,-67.000000,-39.000000,-37.000000,12.000000,78.000000,68.000000, -58429165, -58429164
-402.000000,420.000000,15630.000000,-107.000000,-40.000000,-45.000000,10.000000,74.000000,70.000000, -58429152, -58429151
-386.000000,418.000000,15598.000000,-120.000000,-29.000000,-44.000000,12.000000,85.000000,70.000000, -58429140, -58429139
-410.000000,294.000000,15662.000000,-117.000000,-12.000000,-39.000000,18.000000,86.000000,69.000000, -58429128, -58429128
-420.000000,258.000000,15592.000000,-103.000000,3.000000,-41.000000,10.000000,78.000000,72.000000, -58429117, -58429116
-588.000000,262.000000,15514.000000,-74.000000,24.000000,-46.000000,18.000000,82.000000,69.000000, -58429105, -58429104
-666.000000,396.000000,15522.000000,-78.000000,25.000000,-71.000000,5.000000,78.000000,65.000000, -58429091, -58429091
-718.000000,314.000000,15426.000000,-93.000000,11.000000,-77.000000,11.000000,82.000000,62.000000, -58429080, -58429079
-650.000000,264.000000,15356.000000,-80.000000,-12.000000,-78.000000,17.000000,83.000000,70.000000, -58429068, -58429068
-516.000000,302.000000,15448.000000,-48.000000,-26.000000,-72.000000,12.000000,83.000000,68.000000, -58429057, -58429056
-388.000000,252.000000,15488.000000,-32.000000,-31.000000,-66.000000,14.000000,80.000000,68.000000, -58429045, -58429045
-390.000000,254.000000,15436.000000,-65.000000,-13.000000,-75.000000,13.000000,79.000000,64.000000, -58429032, -58429031
-394.000000,220.000000,15278.000000,-68.000000,-9.000000,-71.000000,7.000000,85.000000,63.000000, -58429020, -58429020
-434.000000,168.000000,15304.000000,-51.000000,-24.000000,-53.000000,11.000000,82.000000,66.000000, -58429009, -58429008
-498.000000,190.000000,15292.000000,-49.000000,-47.000000,-47.000000,13.000000,82.000000,62.000000, -58428997, -58428997
-452.000000,146.000000,15382.000000,-74.000000,-60.000000,-39.000000,14.000000,85.000000,68.000000, -58428986, -58428985
