-571,-336,30611,-3,-1,-1,-700,-651,2913,-56460095,-56460094,-0.039437,-0.025964,-0.173613,0.995935,-0.020767,-0.011221,-0.086928
-435,-264,30354,0,-1,1,-997,-678,2996,-56459993,-56459993,-0.037383,-0.025217,-0.173669,0.995959,-0.019712,-0.010938,-0.086938
-527,-360,30572,-2,-2,-1,-862,-732,3051,-56459892,-56459891,-0.035595,-0.024533,-0.17375,0.995977,-0.018792,-0.010674,-0.086963
-451,-292,30394,-1,-2,-1,-835,-705,3161,-56459790,-56459790,-0.033944,-0.023919,-0.17381,0.995994,-0.017944,-0.01044,-0.086979
-439,-280,30765,-2,-1,0,-916,-678,2996,-56459689,-56459688,-0.03233,-0.023386,-0.173857,0.996009,-0.017117,-0.010244,-0.08699
-547,-348,30623,-2,-1,-1,-997,-732,3051,-56459587,-56459587,-0.030873,-0.022856,-0.17391,0.996023,-0.016369,-0.010043,-0.087005
-359,-240,30504,-2,-1,-1,-862,-786,2941,-56459486,-56459485,-0.029481,-0.022452,-0.173988,0.996033,-0.015659,-0.009901,-0.087034
-515,-244,30568,-2,-1,-2,-808,-786,2858,-56459384,-56459384,-0.02821,-0.022004,-0.174003,0.996045,-0.015006,-0.009734,-0.087033
-499,-400,30568,-2,-2,-1,-997,-786,3051,-56459283,-56459282,-0.026976,-0.021514,-0.174055,0.996055,-0.014371,-0.009543,-0.087049
-519,-264,30560,-1,-1,-1,-916,-732,2996,-56459181,-56459180,-0.025846,-0.021091,-0.174092,0.996063,-0.01379,-0.009381,-0.08706
-515,-260,30524,-1,-1,-1,-1024,-949,3023,-56459079,-56459079,-0.024811,-0.020713,-0.174138,0.996071,-0.013258,-0.009238,-0.087076
-499,-356,30429,0,0,0,-1077,-759,2968,-56458978,-56458977,-0.023841,-0.020396,-0.174188,0.996077,-0.012761,-0.009122,-0.087094
-475,-276,30599,-1,-2,0,-1050,-732,2996,-56458876,-56458876,-0.022993,-0.020073,-0.174214,0.996083,-0.012325,-0.008998,-0.087101
-499,-268,30445,0,0,-1,-889,-840,3023,-56458775,-56458774,-0.022151,-0.019756,-0.17427,0.996087,-0.011892,-0.008876,-0.087124
-543,-252,30504,-2,-2,-1,-862,-732,2858,-56458673,-56458672,-0.021349,-0.019503,-0.174358,0.996089,-0.011482,-0.008785,-0.087163
-607,-260,30548,-1,-1,0,-1077,-840,2968,-56458572,-56458571,-0.020503,-0.019285,-0.174408,0.996093,-0.011052,-0.008713,-0.087183
-543,-284,30627,-3,-2,-1,-997,-786,3188,-56458470,-56458469,-0.019833,-0.019114,-0.174471,0.996095,-0.010711,-0.008656,-0.087211
-523,-192,30390,-1,-1,0,-835,-759,2968,-56458369,-56458368,-0.019263,-0.018885,-0.174506,0.996097,-0.010417,-0.008567,-0.087225
-515,-264,30516,-1,-1,-1,-1077,-840,2913,-56458267,-56458266,-0.018731,-0.018704,-0.174534,0.9961,-0.010144,-0.0085,-0.087236
-559,-224,30449,0,0,0,-700,-705,2913,-56458166,-56458165,-0.018211,-0.01856,-0.174556,0.996102,-0.009879,-0.008451,-0.087244
