-543,-340,30540,-2,-1,0,-781,-895,3106,-56352822,-56352821,-0.040188,-0.028563,-0.181548,0.995554,-0.021302,-0.012398,-0.090907
-583,-256,30358,0,0,-2,-862,-868,3133,-56352720,-56352719,-0.038106,-0.027774,-0.181654,0.995577,-0.020231,-0.012099,-0.09094
-603,-372,30508,-1,-2,-1,-808,-868,2941,-56352618,-56352618,-0.036149,-0.027185,-0.181732,0.995598,-0.019231,-0.011894,-0.090962
-491,-288,30560,-1,-1,-1,-808,-868,3271,-56352517,-56352516,-0.034412,-0.026595,-0.181819,0.995614,-0.01834,-0.011679,-0.090991
-699,-340,30591,-2,-1,-1,-781,-1003,3161,-56352415,-56352415,-0.032818,-0.025989,-0.181865,0.995631,-0.017519,-0.011449,-0.091
-563,-312,30489,-3,-1,-3,-889,-1085,3216,-56352314,-56352313,-0.031291,-0.025495,-0.181924,0.995645,-0.016737,-0.011272,-0.091017
-599,-276,30429,-2,-1,-1,-808,-1057,3133,-56352212,-56352212,-0.029905,-0.024978,-0.181973,0.995658,-0.016023,-0.011077,-0.09103
-535,-244,30429,-2,-1,0,-781,-949,3023,-56352111,-56352110,-0.028628,-0.024447,-0.182042,0.995668,-0.015364,-0.01087,-0.091054
-515,-316,30556,-2,-1,-1,-889,-895,3161,-56352009,-56352009,-0.027352,-0.024116,-0.182082,0.995678,-0.014714,-0.010763,-0.091064
-575,-416,30643,-1,-1,-1,-781,-949,3216,-56351908,-56351907,-0.026214,-0.023773,-0.182139,0.995686,-0.014132,-0.010644,-0.091084
-695,-228,30508,-1,-2,-1,-781,-1003,3161,-56351806,-56351805,-0.025187,-0.023431,-0.182177,0.995694,-0.013606,-0.01052,-0.091096
-595,-368,30544,-2,-3,-2,-808,-976,3133,-56351704,-56351703,-0.024121,-0.023113,-0.182253,0.995699,-0.013061,-0.01041,-0.091127
-675,-256,30552,-1,0,-1,-565,-868,3271,-56351603,-56351602,-0.023296,-0.022784,-0.182351,0.995702,-0.012636,-0.010283,-0.091169
-431,-272,30698,-2,-1,-1,-673,-868,3051,-56351501,-56351500,-0.022482,-0.022451,-0.1824,0.995707,-0.012215,-0.010154,-0.091188
-535,-252,30591,-1,-1,0,-808,-868,2996,-56351400,-56351399,-0.021636,-0.022182,-0.182459,0.995711,-0.011782,-0.010058,-0.091212
-623,-176,30469,-2,-2,0,-835,-949,2968,-56351298,-56351297,-0.020923,-0.021909,-0.182505,0.995715,-0.011415,-0.009955,-0.09123
-479,-432,30441,-2,-2,-1,-700,-949,3023,-56351196,-56351196,-0.020164,-0.021626,-0.182536,0.995719,-0.011025,-0.009848,-0.09124
-563,-200,30615,-3,-2,-1,-781,-1085,3161,-56351095,-56351094,-0.019493,-0.021457,-0.182575,0.995722,-0.010683,-0.009795,-0.091255
-451,-308,30599,-1,-1,-1,-619,-976,3271,-56350994,-56350993,-0.018889,-0.021261,-0.182602,0.995725,-0.010374,-0.009725,-0.091265
-567,-356,30477,-1,-1,-1,-727,-868,3326,-56350892,-56350891,-0.018332,-0.021102,-0.182649,0.995727,-0.01009,-0.009671,-0.091285
-527,-356,30536,-2,-1,0,-781,-1003,3161,-56350790,-56350790,-0.01775,-0.020856,-0.182697,0.995729,-0.009788,-0.009574,-0.091305
-603,-332,30611,-2,-1,-2,-808,-868,3051,-56350689,-56350688,-0.017214,-0.02074,-0.182748,0.99573,-0.009517,-0.009541,-0.091327
-591,-344,30421,-1,0,0,-916,-922,2941,-56350587,-56350587,-0.01681,-0.020571,-0.18275,0.995732,-0.009308,-0.009475,-0.091326
-659,-172,30694,-1,-1,0,-835,-759,3216,-56350486,-56350485,-0.016395,-0.020396,-0.182789,0.995734,-0.009094,-0.009407,-0.091343
-611,-204,30576,-1,-1,-1,-808,-1057,3051,-56350384,-56350384,-0.016023,-0.0203,-0.182837,0.995734,-0.008904,-0.009376,-0.091364
-663,-224,30639,-2,-1,-1,-835,-1085,3106,-56350283,-56350282,-0.015651,-0.02018,-0.182875,0.995734,-0.008714,-0.009333,-0.091381
-555,-332,30564,-3,-1,0,-619,-976,2996,-56350182,-56350181,-0.015349,-0.020075,-0.182927,0.995734,-0.008559,-0.009294,-0.091406
-714,-240,30619,-1,-1,-1,-512,-840,2968,-56350080,-56350079,-0.015042,-0.019943,-0.182985,0.995733,-0.0084,-0.009242,-0.091433
-483,-324,30651,-2,-2,0,-673,-922,2858,-56349978,-56349978,-0.014735,-0.019884,-0.183,0.995734,-0.008245,-0.009227,-0.091438
-679,-292,30354,-2,-1,-2,-781,-1085,2968,-56349877,-56349876,-0.014478,-0.019728,-0.183072,0.995732,-0.00811,-0.009161,-0.091473
-631,-236,30453,-1,-2,0,-835,-1003,3106,-56349775,-56349775,-0.014277,-0.019662,-0.183095,0.995733,-0.008007,-0.009137,-0.091483
-543,-340,30615,-2,-3,-1,-808,-922,3133,-56349674,-56349673,-0.014022,-0.019568,-0.183141,0.995732,-0.007876,-0.009102,-0.091504
-531,-140,30548,-2,-2,-2,-808,-922,3326,-56349572,-56349571,-0.01382,-0.019534,-0.183186,0.995731,-0.007774,-0.009094,-0.091526
-539,-232,30560,-2,-1,-1,-835,-1085,3106,-56349470,-56349470,-0.013609,-0.019432,-0.183242,0.99573,-0.007664,-0.009052,-0.091552
-459,-296,30481,-2,-1,0,-889,-1085,2968,-56349369,-56349368,-0.013414,-0.019343,-0.183265,0.99573,-0.007563,-0.009017,-0.091562
-623,-120,30528,-3,-2,-2,-808,-922,3133,-56349267,-56349267,-0.013251,-0.019313,-0.183314,0.995728,-0.007481,-0.009009,-0.091586
-631,-200,30568,-2,-2,0,-781,-1003,3161,-56349166,-56349165,-0.013117,-0.019309,-0.183342,0.995728,-0.007415,-0.009013,-0.091599
-531,-328,30615,-3,-1,0,-727,-1057,3188,-56349064,-56349063,-0.012981,-0.019247,-0.183375,0.995727,-0.007344,-0.008989,-0.091615
